fighter_url,dob,sig_str_acc,takedown_acc,slpm,sapm,str_def,td_avg,td_def,sub_avg,wins,losses,draws
http://ufcstats.com/fighter-details/82529ce93cd9a2cf,"Jun 10, 1996",42%,41%,2.45,3.42,54%,4.98,16%,0.0,8,4,0
http://ufcstats.com/fighter-details/1291edf2d566a71a,"Oct 27, 1989",36%,28%,4.36,3.05,68%,0.46,96%,0.3,19,6,0
http://ufcstats.com/fighter-details/009c4420727149ea,"Jan 18, 1992",46%,75%,4.29,5.31,46%,1.67,65%,0.3,7,3,0
http://ufcstats.com/fighter-details/e530df53922f413e,"Dec 18, 1994",57%,0%,6.03,8.20,52%,0.00,66%,0.0,8,2,0
http://ufcstats.com/fighter-details/6ad8e4296f7522d9,"Apr 21, 2003",52%,71%,7.17,4.33,47%,9.69,50%,0.0,8,1,0
http://ufcstats.com/fighter-details/a331233f597090a5,"May 03, 1989",48%,22%,5.35,4.59,44%,0.13,50%,0.3,18,12,0
http://ufcstats.com/fighter-details/a29db9cd4f9ccea5,"Sep 30, 1991",52%,58%,3.70,3.19,58%,5.03,41%,0.5,8,2,0
http://ufcstats.com/fighter-details/e872e9a9a902c045,"Dec 28, 1988",34%,15%,4.58,4.48,62%,0.31,50%,0.3,18,6,0
http://ufcstats.com/fighter-details/53c943c873cffe90,"Aug 17, 1985",49%,33%,3.80,3.59,46%,1.65,100%,0.0,18,5,0
http://ufcstats.com/fighter-details/12f91bfa8f1f723b,"Dec 23, 1985",51%,55%,7.10,4.89,51%,1.52,58%,0.3,17,8,0
http://ufcstats.com/fighter-details/b5da8f7d05e85a55,"Jun 28, 1989",48%,33%,4.55,4.88,41%,0.98,46%,0.2,15,8,0
http://ufcstats.com/fighter-details/b4192a975027aab6,"Sep 08, 1991",33%,24%,4.42,4.89,51%,0.70,42%,0.6,11,6,0
http://ufcstats.com/fighter-details/972c456ff38b2015,"Jul 17, 1992",51%,50%,3.59,4.90,30%,0.56,66%,0.0,11,5,0
http://ufcstats.com/fighter-details/830f60497fab345a,"Aug 29, 1988",47%,40%,2.65,3.62,50%,1.26,67%,0.1,13,11,0
http://ufcstats.com/fighter-details/49e96ff8ab781589,"Sep 17, 1991",59%,30%,2.90,2.39,56%,0.76,50%,0.8,10,5,0
http://ufcstats.com/fighter-details/31bb0772f21cabd8,"Jun 05, 1996",45%,50%,3.95,8.28,34%,2.32,0%,1.2,11,6,0
http://ufcstats.com/fighter-details/48812daf291a4e23,"Jan 17, 1999",40%,27%,1.66,4.14,30%,2.54,55%,0.4,10,3,0
http://ufcstats.com/fighter-details/2526be54e6a0e62a,"Jun 27, 1992",50%,58%,4.59,5.16,56%,3.99,62%,0.0,14,5,0
http://ufcstats.com/fighter-details/7a47e068f8017019,"Aug 10, 1993",35%,100%,1.60,4.93,36%,1.92,50%,0.0,7,2,0
http://ufcstats.com/fighter-details/ab943cd2c3c17825,"Jun 25, 1985",57%,45%,3.70,2.90,51%,1.40,59%,0.5,22,10,1
http://ufcstats.com/fighter-details/56f7d7ee06be4aab,"Feb 25, 1988",62%,7%,4.46,2.73,58%,0.38,100%,0.0,7,3,0
http://ufcstats.com/fighter-details/cc7040fe76f0ef91,"Apr 12, 1990",54%,32%,3.03,3.24,44%,2.17,58%,0.1,14,9,0
http://ufcstats.com/fighter-details/9e92e1ca498d7244,"Apr 12, 1992",34%,50%,2.04,3.79,48%,0.28,50%,0.6,10,5,0
http://ufcstats.com/fighter-details/7ab478c397cd68ef,"Aug 24, 1990",64%,60%,6.01,4.38,61%,5.64,100%,3.8,14,0,0
http://ufcstats.com/fighter-details/776d4262c4da38bf,"Nov 13, 1996",43%,0%,9.28,12.83,42%,0.00,100%,0.0,5,2,0
http://ufcstats.com/fighter-details/267f4a6568abe245,"Nov 21, 1995",40%,33%,6.77,7.70,55%,0.50,100%,0.0,7,3,1
http://ufcstats.com/fighter-details/5095b0920a3602aa,"Jul 12, 1990",48%,7%,3.81,4.15,53%,0.31,71%,0.6,8,2,1
http://ufcstats.com/fighter-details/ea7e5bc78d9de658,"Feb 08, 1990",43%,66%,4.21,2.57,61%,3.03,77%,0.2,26,8,0
http://ufcstats.com/fighter-details/f998f5c102250d6e,"Aug 14, 1992",41%,28%,2.22,3.38,58%,0.94,72%,0.5,9,3,0
http://ufcstats.com/fighter-details/dee294e9717012c2,"May 19, 1990",45%,35%,2.50,2.00,43%,1.72,26%,1.0,14,8,0
http://ufcstats.com/fighter-details/547afe1017e72dbe,"Jan 08, 1989",59%,34%,5.33,3.72,55%,2.11,90%,0.2,12,6,0
http://ufcstats.com/fighter-details/5e6294b37bbef029,"Aug 12, 1988",46%,42%,2.20,2.48,52%,2.48,50%,0.6,8,5,0
http://ufcstats.com/fighter-details/51c655162e462ceb,"May 12, 1989",39%,0%,5.96,7.39,55%,0.00,100%,0.0,13,9,0
http://ufcstats.com/fighter-details/4dcfb28c011c11b2,"Jul 22, 1996",51%,20%,3.23,4.17,45%,1.55,42%,0.8,18,8,0
http://ufcstats.com/fighter-details/0978385b2bd9ef9b,"Jan 15, 1996",33%,20%,0.73,2.89,45%,1.16,33%,0.6,7,2,0
http://ufcstats.com/fighter-details/da0995f19b749cfa,"Sep 23, 1984",49%,66%,3.56,3.97,52%,2.86,62%,0.0,12,2,0
http://ufcstats.com/fighter-details/32c355b04fc57f3a,"Mar 16, 1993",40%,43%,2.54,2.64,52%,3.29,66%,0.0,17,7,0
http://ufcstats.com/fighter-details/d80ee110748171ac,"Apr 21, 1989",45%,30%,5.75,7.28,42%,0.98,67%,0.0,11,6,0
http://ufcstats.com/fighter-details/46d0a888d87d91ac,"Mar 10, 1986",43%,37%,4.38,4.32,51%,1.00,42%,0.0,14,4,1
http://ufcstats.com/fighter-details/d05cb1e8d1b885d8,"May 20, 1985",43%,36%,2.97,4.23,52%,1.02,90%,0.3,11,10,0
http://ufcstats.com/fighter-details/8e1f36476ef02a6a,"Oct 06, 1988",38%,27%,4.35,4.52,55%,0.42,58%,0.1,21,10,1
http://ufcstats.com/fighter-details/b4c6c904a9ffc5e8,"Oct 20, 1987",39%,27%,3.42,4.13,47%,1.09,66%,0.6,8,9,0
http://ufcstats.com/fighter-details/d31cbcdd7d69536d,"May 22, 1990",44%,57%,3.37,2.89,49%,3.41,36%,1.3,17,11,0
http://ufcstats.com/fighter-details/e0b0cf71e0d69dd0,"Aug 10, 1993",56%,56%,2.15,2.40,53%,3.38,100%,0.8,12,3,0
http://ufcstats.com/fighter-details/f6bcbd91b114ff58,"Feb 16, 1993",36%,25%,2.44,2.66,55%,2.40,45%,1.8,12,4,0
http://ufcstats.com/fighter-details/92fa1401b7927da3,"Oct 25, 1988",44%,33%,5.80,5.08,50%,0.71,67%,0.6,13,10,0
http://ufcstats.com/fighter-details/26e3f3928b1891d9,"May 18, 1992",47%,12%,5.19,4.67,50%,0.66,54%,0.2,6,4,0
http://ufcstats.com/fighter-details/725b1abc9a39d873,"Feb 18, 1997",49%,35%,3.36,4.61,46%,1.54,33%,0.9,10,3,0
http://ufcstats.com/fighter-details/33efaf2d0941cfcf,"Apr 07, 1994",41%,100%,3.30,6.26,45%,0.25,66%,0.0,16,8,0
http://ufcstats.com/fighter-details/f3ca6908f78efebe,"Dec 30, 1989",34%,50%,2.21,8.85,41%,3.69,0%,0.0,14,4,0
http://ufcstats.com/fighter-details/c21a036b4e012f1c,"May 03, 1985",49%,0%,5.52,4.15,68%,0.00,86%,0.0,18,9,0
http://ufcstats.com/fighter-details/9edf2c9082cc2cd8,"Jul 10, 1988",55%,0%,3.12,2.17,48%,0.00,73%,0.0,3,3,0
http://ufcstats.com/fighter-details/4cd8b03aee1d0138,"Jul 31, 1993",40%,18%,5.19,5.46,52%,0.63,64%,0.0,13,8,0
http://ufcstats.com/fighter-details/862b0b3375aa4b6e,"Dec 10, 1983",31%,0%,4.55,7.40,45%,0.00,60%,0.0,6,6,0
http://ufcstats.com/fighter-details/ac40f7e3cbecdda4,"Apr 22, 1985",50%,26%,6.55,6.32,51%,1.35,66%,0.5,14,9,0
http://ufcstats.com/fighter-details/f7467152fd9f18a2,"Jun 22, 1993",48%,76%,3.39,2.64,58%,2.00,86%,1.1,19,3,0
http://ufcstats.com/fighter-details/21b5c82c1b89dab1,"Aug 21, 2000",50%,0%,4.65,5.12,51%,0.00,50%,0.0,6,3,0
http://ufcstats.com/fighter-details/c451d67c09c55418,"Mar 17, 1987",41%,44%,3.93,4.52,52%,0.70,72%,0.6,17,8,0
http://ufcstats.com/fighter-details/0b362247806341e5,"Apr 30, 1996",39%,25%,1.88,3.02,40%,1.55,25%,2.3,9,6,0
http://ufcstats.com/fighter-details/2c9d00968f818270,"Jul 02, 1991",50%,0%,5.45,3.37,56%,0.00,65%,0.0,13,4,1
http://ufcstats.com/fighter-details/d0aaedcf7ccd0b45,"Sep 25, 1989",50%,0%,6.05,4.64,55%,0.00,100%,0.0,12,7,0
http://ufcstats.com/fighter-details/6aae253467e8f9ce,"Oct 14, 1994",52%,57%,5.57,4.11,54%,0.76,64%,0.0,6,4,0
http://ufcstats.com/fighter-details/da816417a579a0bd,"Jun 17, 1986",44%,44%,4.29,4.18,57%,3.13,53%,1.5,13,3,0
http://ufcstats.com/fighter-details/c2a670b22d2e196f,"Sep 25, 1995",57%,22%,4.73,4.26,54%,0.46,50%,0.0,6,3,0
http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9,"Jul 14, 1987",39%,9%,3.18,3.73,50%,0.24,57%,0.2,18,8,0
http://ufcstats.com/fighter-details/2975297f505e9447,"Sep 06, 1991",44%,0%,4.65,4.89,60%,0.00,66%,0.0,9,3,0
http://ufcstats.com/fighter-details/7832f2f62f04178f,"Jul 12, 1994",46%,44%,3.74,3.25,44%,1.99,69%,0.2,12,4,0
http://ufcstats.com/fighter-details/914a897455693650,"Nov 24, 1989",31%,0%,1.53,1.85,61%,0.00,50%,0.0,17,7,0
http://ufcstats.com/fighter-details/6e00cfffd54653c4,"Oct 06, 1983",33%,0%,3.87,4.97,65%,0.00,87%,0.0,21,14,1
http://ufcstats.com/fighter-details/cda1099995b46cc2,"Jan 16, 1992",30%,44%,4.08,7.16,48%,1.54,36%,0.4,10,3,0
http://ufcstats.com/fighter-details/305d73ede05e31ad,"Jul 10, 1994",37%,66%,3.86,4.86,57%,0.43,75%,0.0,9,3,0
http://ufcstats.com/fighter-details/f8f1ec513bcfef43,"Feb 27, 1990",42%,40%,3.70,4.73,55%,3.00,100%,0.0,7,2,0
http://ufcstats.com/fighter-details/6b7c7460855dbbb9,"Jan 05, 1989",40%,29%,2.99,3.01,59%,1.97,66%,0.6,16,5,0
http://ufcstats.com/fighter-details/fc6e681bf6658faf,"Jul 09, 1987",34%,22%,4.03,4.59,53%,0.95,50%,0.0,6,6,0
http://ufcstats.com/fighter-details/f2925e6db404bf1d,"Mar 20, 1982",47%,64%,3.85,4.67,59%,0.65,65%,0.0,30,16,0
http://ufcstats.com/fighter-details/c7d7fda69ec410d3,"Apr 13, 1994",50%,26%,3.22,5.87,40%,1.50,47%,1.2,12,6,0
http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,"Sep 04, 1992",42%,43%,3.88,3.60,50%,3.18,75%,0.8,18,8,0
http://ufcstats.com/fighter-details/1788eee370f077b7,"Oct 09, 1986",40%,40%,3.25,4.20,53%,0.69,61%,0.1,19,6,0
http://ufcstats.com/fighter-details/135d124172a0bea3,"Feb 03, 1991",42%,28%,3.36,2.44,61%,1.00,70%,0.0,24,3,0
http://ufcstats.com/fighter-details/55fa6ce3e522c8bb,"Aug 29, 1988",43%,19%,5.24,5.86,52%,1.30,75%,0.2,14,9,0
http://ufcstats.com/fighter-details/e7e01e266a9d4342,"Jun 13, 1992",56%,77%,2.78,1.75,52%,6.75,45%,0.2,8,2,0
http://ufcstats.com/fighter-details/9ada30894bf04e19,"Jun 05, 1992",43%,30%,3.48,3.29,59%,0.58,70%,0.2,20,6,0
http://ufcstats.com/fighter-details/80fa8218c99f9c58,"May 30, 1988",51%,54%,4.55,2.62,57%,2.73,82%,0.7,23,5,0
http://ufcstats.com/fighter-details/37d752ec41ed84bb,"Dec 12, 1996",38%,44%,5.03,5.76,44%,0.95,47%,0.0,13,7,0
http://ufcstats.com/fighter-details/950d0ef5c17157c5,"May 02, 1984",52%,16%,3.26,2.27,58%,0.21,66%,0.0,32,10,2
http://ufcstats.com/fighter-details/029e1293e609fd74,"Nov 13, 1989",53%,22%,2.78,2.61,65%,1.25,88%,0.0,17,4,1
http://ufcstats.com/fighter-details/8abac218746e04ca,"Jun 09, 1990",41%,37%,2.21,3.73,44%,0.76,60%,0.0,16,7,0
http://ufcstats.com/fighter-details/036e96c1c12b8a59,"Dec 10, 1997",46%,45%,2.83,7.93,42%,2.50,71%,0.0,6,2,0
http://ufcstats.com/fighter-details/2c010b26a3306969,"Jul 15, 1994",53%,40%,2.77,4.02,44%,1.92,61%,0.0,8,2,0
http://ufcstats.com/fighter-details/e9a3aeb207578eea,"Jul 28, 1982",45%,35%,2.05,2.93,56%,2.11,100%,0.3,17,9,0
http://ufcstats.com/fighter-details/a20f234df70f2182,"Oct 18, 1989",36%,0%,5.37,5.41,56%,0.00,50%,0.1,9,7,2
http://ufcstats.com/fighter-details/31123249b0bbf52e,"Jan 10, 1981",55%,46%,3.76,2.92,55%,1.68,63%,1.3,26,19,0
http://ufcstats.com/fighter-details/6c8072b61c276e67,"Nov 28, 1987",51%,42%,3.73,3.51,58%,1.66,62%,0.3,11,9,0
http://ufcstats.com/fighter-details/01b352b6a9074d5c,"Nov 16, 1989",45%,50%,6.04,6.65,52%,0.09,74%,0.0,16,12,0
http://ufcstats.com/fighter-details/297a2b35444c245b,"Jul 30, 1989",45%,18%,2.51,3.24,60%,0.72,75%,0.7,8,2,0
http://ufcstats.com/fighter-details/eaa9402e5a7990ad,"Jan 01, 1990",48%,0%,6.46,11.54,32%,0.00,100%,0.0,5,2,0
http://ufcstats.com/fighter-details/8d20d76af3f213ce,"Jul 04, 1995",53%,40%,2.88,3.08,54%,1.49,50%,0.8,8,4,0
http://ufcstats.com/fighter-details/78f485f851891d68,"Mar 07, 1989",32%,16%,2.64,2.57,64%,0.56,43%,0.3,10,5,0
http://ufcstats.com/fighter-details/3b0a516d2921e0d6,"Jul 04, 1989",36%,50%,5.38,4.21,47%,0.52,62%,0.0,12,5,0
http://ufcstats.com/fighter-details/34c2b3656f88f7ef,"Aug 05, 1989",53%,50%,1.51,3.66,43%,0.86,44%,0.6,12,5,0
http://ufcstats.com/fighter-details/4ba8d454f762005d,"Aug 02, 1984",35%,28%,2.96,2.91,55%,0.62,66%,0.6,25,7,0
http://ufcstats.com/fighter-details/06f36cf4bd97ec77,"Oct 02, 1980",48%,47%,3.31,3.71,42%,1.96,59%,1.0,27,16,0
http://ufcstats.com/fighter-details/98215d037be5bcb7,"Jul 13, 1987",38%,44%,4.41,4.12,64%,1.80,77%,0.8,9,6,1
http://ufcstats.com/fighter-details/47b9e0e7703a4868,"Nov 12, 1984",47%,59%,4.05,3.05,64%,1.38,72%,0.3,35,17,0
http://ufcstats.com/fighter-details/b93c06d09d1c4ac0,"May 29, 1990",40%,26%,4.76,5.94,53%,1.42,64%,0.7,19,11,0
http://ufcstats.com/fighter-details/a0e6753c42698f13,"Oct 17, 1985",40%,100%,3.42,3.18,58%,0.46,63%,0.0,11,4,0
http://ufcstats.com/fighter-details/87a1dc546b1c5caf,"Nov 08, 1988",44%,43%,1.33,2.98,46%,3.96,35%,1.1,17,9,0
http://ufcstats.com/fighter-details/d05412b513b19621,"Dec 19, 1979",55%,55%,3.44,2.84,51%,2.27,64%,0.4,10,8,0
http://ufcstats.com/fighter-details/601964f9654f911a,"Sep 28, 1991",48%,41%,3.82,4.47,44%,5.40,52%,0.3,23,9,0
http://ufcstats.com/fighter-details/2f13e4020cea5b38,"Jul 19, 1982",42%,39%,3.22,2.50,66%,1.65,78%,0.2,28,10,0
http://ufcstats.com/fighter-details/c0386644627a7ee5,"Mar 25, 1996",48%,42%,4.33,4.94,50%,0.72,25%,0.5,10,4,0
http://ufcstats.com/fighter-details/ec23c1be628d8057,"Aug 04, 1990",37%,15%,2.13,4.29,39%,0.62,60%,0.2,13,10,0
http://ufcstats.com/fighter-details/b1a3e0aca758b322,"Jan 04, 1984",47%,33%,3.51,3.05,51%,3.14,85%,0.6,23,9,0
http://ufcstats.com/fighter-details/441eacbe20e0e80b,"May 09, 1991",49%,40%,4.60,3.83,48%,0.23,56%,0.0,16,5,1
http://ufcstats.com/fighter-details/a2ccf35a88346a91,"Jan 20, 1992",36%,55%,2.40,8.08,40%,6.00,50%,0.0,14,8,0
http://ufcstats.com/fighter-details/029afd138865d20a,"Nov 14, 1990",48%,25%,1.85,3.30,58%,0.29,44%,1.5,20,12,0
http://ufcstats.com/fighter-details/c878270af633eb11,"Oct 07, 1991",56%,45%,4.10,6.03,31%,2.09,100%,0.4,12,5,0
http://ufcstats.com/fighter-details/5da33b8fbfa5ee95,"Apr 03, 1988",56%,40%,2.62,3.30,35%,1.78,48%,0.4,11,5,0
http://ufcstats.com/fighter-details/5c10da56d712ac9c,"Feb 13, 1995",26%,0%,2.00,4.13,56%,0.00,66%,0.0,23,1,0
http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,"Mar 13, 1982",55%,27%,2.69,3.87,44%,0.52,47%,0.1,10,8,0
http://ufcstats.com/fighter-details/4a043165cf47cab2,"Feb 17, 1995",30%,33%,2.18,2.18,63%,2.72,0%,0.0,4,2,0
http://ufcstats.com/fighter-details/da4628f173337902,"Sep 16, 1990",50%,25%,3.42,5.87,31%,0.97,20%,1.9,12,5,0
http://ufcstats.com/fighter-details/aceffa19749c4dc0,"Jan 15, 1991",39%,39%,3.17,3.07,63%,2.13,100%,0.0,20,6,1
http://ufcstats.com/fighter-details/adccbc19b22e19af,"Dec 26, 1996",42%,27%,2.69,2.69,65%,1.02,74%,0.0,7,3,0
http://ufcstats.com/fighter-details/49ee5024966efc0d,"Nov 16, 1987",55%,57%,7.49,5.42,53%,1.80,71%,0.0,11,3,0
http://ufcstats.com/fighter-details/140745cbbcb023ac,"Nov 25, 1981",50%,48%,3.57,2.79,54%,2.01,49%,0.7,27,14,1
http://ufcstats.com/fighter-details/2f5cbecbbe18bac4,"Sep 02, 1981",44%,23%,2.41,3.02,55%,1.01,45%,0.1,20,8,0
http://ufcstats.com/fighter-details/7ff97850e8c32bda,"Oct 28, 1979",49%,33%,3.73,4.43,51%,2.11,60%,0.9,33,9,0
http://ufcstats.com/fighter-details/4959f10a62f3fec3,"Jun 25, 1995",50%,33%,4.93,2.57,64%,0.25,66%,0.2,7,3,0
http://ufcstats.com/fighter-details/2f6a993c7f547c13,"Jun 14, 1989",43%,31%,3.01,2.97,61%,3.63,68%,0.0,19,5,0
http://ufcstats.com/fighter-details/50a28b9f8314e008,"Nov 14, 1995",51%,48%,2.05,0.88,58%,6.63,83%,1.9,10,3,0
http://ufcstats.com/fighter-details/01fed6f61ebea01f,"Jun 15, 1993",46%,52%,3.71,3.90,44%,2.83,58%,0.0,10,7,0
http://ufcstats.com/fighter-details/ce632027bf2a871b,"Jul 31, 1987",45%,45%,3.07,3.93,52%,2.14,77%,0.0,11,6,0
http://ufcstats.com/fighter-details/84512339473dd300,"Jan 22, 1997",37%,55%,0.77,3.73,40%,5.28,0%,1.1,6,1,0
http://ufcstats.com/fighter-details/9ce6d5a03af801b7,"Dec 24, 1992",46%,46%,2.30,3.31,56%,0.55,69%,0.0,18,5,1
http://ufcstats.com/fighter-details/df1eb4354d18a906,"Sep 30, 1983",47%,56%,4.32,3.66,55%,1.88,67%,0.2,14,6,0
http://ufcstats.com/fighter-details/2804ce8dadab5770,"Jul 02, 1988",39%,50%,4.92,6.42,55%,0.46,66%,0.0,16,10,0
http://ufcstats.com/fighter-details/0c258d1d8e16e5f1,"Apr 02, 1993",34%,50%,2.68,4.29,47%,3.66,83%,0.0,9,4,0
http://ufcstats.com/fighter-details/b4880ef2f838d4e1,"Dec 06, 1984",32%,0%,4.26,4.04,61%,0.00,30%,0.0,11,5,0
http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb,"Sep 04, 1994",41%,28%,3.58,5.56,39%,1.02,62%,0.0,13,2,0
http://ufcstats.com/fighter-details/37ed1ab2f8b819f4,"Sep 30, 1991",53%,36%,4.71,3.53,53%,1.77,63%,0.0,10,4,0
http://ufcstats.com/fighter-details/5bf31a46becc1204,"Dec 31, 1991",53%,66%,3.63,4.40,50%,0.36,72%,0.5,11,3,0
http://ufcstats.com/fighter-details/f2688492b9a525a3,"Oct 16, 1981",40%,31%,3.77,2.82,65%,2.29,65%,0.3,23,11,1
http://ufcstats.com/fighter-details/760a55d5b6098cbe,"Jun 04, 1991",46%,36%,3.97,5.17,44%,2.28,53%,0.3,8,3,0
http://ufcstats.com/fighter-details/568bbad0eaced57c,"Feb 20, 1991",47%,0%,3.18,4.88,43%,0.00,53%,0.6,9,6,0
http://ufcstats.com/fighter-details/773f7feacf96153e,"Apr 06, 1994",45%,0%,4.39,5.18,56%,0.00,73%,0.3,10,2,0
http://ufcstats.com/fighter-details/34e516ab361afb1c,"Apr 28, 1990",65%,72%,2.63,2.28,35%,2.40,66%,2.7,26,14,0
http://ufcstats.com/fighter-details/1a54231796e24a3f,"Jan 20, 1990",30%,0%,2.50,5.67,55%,0.00,66%,0.0,9,4,1
http://ufcstats.com/fighter-details/3eb4dc9a7d4ac906,"Sep 23, 1988",57%,19%,3.87,8.43,46%,1.81,100%,0.0,6,5,0
http://ufcstats.com/fighter-details/2b68d9f125d07b42,"May 12, 1992",44%,50%,4.96,5.67,45%,0.18,20%,0.0,12,10,0
http://ufcstats.com/fighter-details/69888118d968ba52,"May 05, 1994",64%,40%,5.25,3.34,61%,4.77,100%,0.0,11,3,0
http://ufcstats.com/fighter-details/b15862fcd6ded451,"Apr 15, 1995",41%,0%,0.80,1.13,54%,0.00,50%,1.0,8,2,0
http://ufcstats.com/fighter-details/c849740a3ff51931,"Feb 07, 1986",41%,30%,5.09,3.47,62%,1.56,77%,0.8,18,5,0
http://ufcstats.com/fighter-details/684d3aee255a3d09,"Feb 24, 1993",39%,30%,1.80,2.20,39%,1.35,60%,0.5,13,2,0
http://ufcstats.com/fighter-details/12585614e0ed2626,"Dec 23, 1997",45%,45%,1.93,2.64,46%,4.16,35%,0.2,8,2,0
http://ufcstats.com/fighter-details/cc351e408bbb7d43,"May 08, 1990",35%,42%,4.68,4.62,58%,0.74,57%,0.1,14,10,0
http://ufcstats.com/fighter-details/67f272324a030d00,"Feb 27, 1987",51%,39%,3.86,3.06,57%,4.15,76%,1.7,15,9,0
http://ufcstats.com/fighter-details/0641c21bec209472,"Mar 22, 1985",57%,33%,4.49,3.73,62%,0.71,88%,0.0,1,2,0
http://ufcstats.com/fighter-details/98c23cb6da5b3352,"Jun 20, 1977",48%,46%,3.29,3.80,44%,1.82,37%,1.9,60,17,1
http://ufcstats.com/fighter-details/325ad0dd9126d3df,"Jul 06, 1994",46%,0%,6.53,7.58,58%,0.00,50%,0.0,6,4,0
http://ufcstats.com/fighter-details/a8283a4f415e1eb9,"Aug 24, 1978",45%,42%,3.13,2.67,60%,0.98,60%,0.5,28,9,0
http://ufcstats.com/fighter-details/5580771f383e141f,"Dec 24, 1985",47%,28%,3.54,3.39,57%,0.46,57%,0.5,21,12,0
http://ufcstats.com/fighter-details/4e06913c91da5200,"Aug 19, 1989",42%,39%,2.98,2.23,57%,1.33,82%,0.1,24,6,0
http://ufcstats.com/fighter-details/87e2468b986ebb79,"Apr 27, 1993",47%,0%,5.31,6.41,40%,0.00,0%,0.0,15,7,1
http://ufcstats.com/fighter-details/70fa1c64a2c439ef,"Apr 06, 1988",30%,0%,0.99,3.85,46%,0.00,0%,0.0,8,4,0
http://ufcstats.com/fighter-details/afe8d5b39ff7fca2,"Aug 27, 1995",45%,20%,4.31,5.35,47%,1.04,50%,0.5,7,2,0
http://ufcstats.com/fighter-details/8355922d564b152c,"Apr 16, 1985",45%,30%,4.57,3.77,52%,1.05,41%,1.3,22,13,0
http://ufcstats.com/fighter-details/326a001926ffb7ec,"Nov 23, 1993",51%,30%,4.49,4.56,51%,2.00,100%,0.0,5,3,0
http://ufcstats.com/fighter-details/a7e3f02fe2b2fe30,"Sep 08, 1983",25%,0%,2.37,4.57,47%,0.00,77%,0.5,1,1,0
http://ufcstats.com/fighter-details/77d7295d1b22c694,"Dec 12, 1989",39%,39%,3.32,3.44,61%,1.46,83%,0.0,13,7,0
http://ufcstats.com/fighter-details/b4537562f88ac582,"Feb 15, 1992",32%,0%,2.64,4.12,46%,0.00,61%,0.2,13,5,0
http://ufcstats.com/fighter-details/00e11b5c8b7bfeeb,"Oct 17, 1984",49%,29%,4.10,2.68,53%,0.70,65%,1.0,16,6,0
http://ufcstats.com/fighter-details/12e0fdc606f7e274,"Jan 27, 1991",50%,17%,5.16,3.65,60%,0.64,44%,0.2,16,7,1
http://ufcstats.com/fighter-details/f703250471acaf96,"Jan 03, 1989",52%,0%,3.54,6.53,42%,0.00,0%,2.0,7,6,0
http://ufcstats.com/fighter-details/fdbefee0827e1567,"Apr 18, 1996",41%,30%,4.23,4.95,49%,0.62,63%,0.2,13,6,0
http://ufcstats.com/fighter-details/cdadae5363b66eef,"Oct 23, 1989",61%,75%,2.04,2.59,61%,2.51,76%,0.4,13,5,1
http://ufcstats.com/fighter-details/9c65736747ca92ec,"Feb 05, 1980",46%,25%,2.82,3.40,54%,0.88,86%,0.2,18,7,1
http://ufcstats.com/fighter-details/5f3805dda9661cba,"Nov 07, 1986",44%,48%,2.15,2.54,52%,6.90,100%,0.9,19,9,0
http://ufcstats.com/fighter-details/10f3ba6cd2f44a97,"Mar 09, 1985",33%,42%,3.91,2.61,70%,2.82,83%,0.1,24,4,0
http://ufcstats.com/fighter-details/318572f6f74b760d,"Jul 04, 1991",41%,0%,1.89,5.86,31%,0.00,30%,0.0,11,9,0
http://ufcstats.com/fighter-details/d343df8ba11f4c4e,"Dec 03, 1985",45%,33%,4.39,3.47,55%,0.24,73%,0.5,11,7,0
http://ufcstats.com/fighter-details/7559395ad833c074,"Apr 13, 1992",47%,0%,2.79,2.57,57%,0.00,33%,0.0,7,3,0
http://ufcstats.com/fighter-details/dea070ed4a2a8281,"Jan 07, 1984",48%,33%,3.72,2.57,53%,0.88,65%,0.1,22,11,0
http://ufcstats.com/fighter-details/d156513a19acf856,"May 06, 1986",44%,14%,3.28,3.63,52%,0.06,82%,0.1,33,18,1
http://ufcstats.com/fighter-details/6f7c616b98e18c29,"Sep 06, 1982",42%,26%,2.48,3.00,46%,2.85,44%,1.1,14,4,0
http://ufcstats.com/fighter-details/3c6976f8182d9527,"Jan 15, 1987",40%,39%,4.03,3.53,51%,1.53,83%,0.4,18,8,0
http://ufcstats.com/fighter-details/40093d1d2d78394e,"Aug 24, 1986",36%,35%,3.08,3.86,47%,1.67,38%,1.0,14,8,0
http://ufcstats.com/fighter-details/98d961097baaf308,"Mar 19, 1991",52%,44%,7.40,6.78,56%,0.43,91%,0.4,15,3,0
http://ufcstats.com/fighter-details/8be158ca1e5ea6a0,"Sep 14, 1984",36%,100%,3.29,2.66,60%,0.61,66%,0.0,11,6,0
http://ufcstats.com/fighter-details/5f179af5fffeb9f6,"May 05, 1987",39%,31%,4.29,4.00,55%,0.39,39%,0.5,10,10,0
http://ufcstats.com/fighter-details/d7338bcb141abd2c,"Nov 20, 1984",55%,42%,3.86,2.93,52%,0.43,53%,0.4,10,4,0
http://ufcstats.com/fighter-details/37d5b176d438d2a5,"Oct 04, 1990",51%,40%,2.57,2.42,57%,0.72,40%,0.5,9,6,0
